objectid,artist_creator_collector,date_range,object_type,extent,age_group,inscription,archival_description,title,community_descriptions,current_location,archives_identifier,archives_uri,object_location,image_small,image_thumb,archives_iiif_manifest,archives_conditions_governing_use,archives_takedown_notice,archives_conditions_governing_access,geography,topic_soligar,topic_rites_and_ceremonies_solega,topic_forests,topic_landscape_western_ghats,topic_coffee_plantations,topic_manners_and_customs_solega,topic_savanna_ecology_india,topic_sacred_space,topic_shola_forests,topic_hunting_trophies_collection_and_preservation_shikar_india,family_name_1,family_name_2,bibfame_instances,topics
obj_28,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows fresh burial with flowers.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/bbbb1cb6-195e-452a-afbd-2b896b91a65c/full/2922,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/bbbb1cb6-195e-452a-afbd-2b896b91a65c/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/bbbb1cb6-195e-452a-afbd-2b896b91a65c/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,Landscape--Western Ghats,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Landscape--Western Ghats;Coffee plantations
obj_29,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a hilltop.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/c9ea630d-22fd-4fa8-adc9-e8ddb690a30a/full/3428,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/c9ea630d-22fd-4fa8-adc9-e8ddb690a30a/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/c9ea630d-22fd-4fa8-adc9-e8ddb690a30a/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,Savanna ecology--India,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats;Savanna ecology--India
obj_30,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a fresh burial with hill in the background.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/54865160-88c5-48ab-9c18-2dec3f602557/full/3313,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/54865160-88c5-48ab-9c18-2dec3f602557/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/54865160-88c5-48ab-9c18-2dec3f602557/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Forests;Coffee plantations
obj_31,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows hills.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/06345760-1a69-43c9-a211-1a8580671531/full/2580,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/06345760-1a69-43c9-a211-1a8580671531/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/06345760-1a69-43c9-a211-1a8580671531/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats
obj_32,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows landscape with hills.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/8f087bb5-44b8-4acc-be2a-23d2b84e415f/full/2872,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/8f087bb5-44b8-4acc-be2a-23d2b84e415f/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/8f087bb5-44b8-4acc-be2a-23d2b84e415f/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats
obj_33,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a hilltop.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/eff5cfd4-231d-4d10-a147-a64c69061a52/full/2613,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/eff5cfd4-231d-4d10-a147-a64c69061a52/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/eff5cfd4-231d-4d10-a147-a64c69061a52/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats
obj_34,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows landscape with hills and a camping tent in the distance.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/503fede9-5f78-4ae5-b0d9-24ce977703a4/full/2888,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/503fede9-5f78-4ae5-b0d9-24ce977703a4/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/503fede9-5f78-4ae5-b0d9-24ce977703a4/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats
obj_35,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a hut with thatched roof.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/9888fc9b-cba8-455e-b67d-186ff8374036/full/3402,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/9888fc9b-cba8-455e-b67d-186ff8374036/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/9888fc9b-cba8-455e-b67d-186ff8374036/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,Rites and ceremonies -- Solega,,,,Manners and customs--Solega,,Sacred space,,,,,"Coleman, Leslie C.",Soligar;Rites and ceremonies -- Solega;Manners and customs--Solega;Sacred space
obj_36,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)","Image shows a mud road, edge of a thatched roof at the bottom and a bamboo basket in the middle.",,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/9806babd-aa7e-4eff-be80-31e93a03b1f4/full/2835,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/9806babd-aa7e-4eff-be80-31e93a03b1f4/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/9806babd-aa7e-4eff-be80-31e93a03b1f4/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,Rites and ceremonies -- Solega,Forests,,,Manners and customs--Solega,,Sacred space,,,,,"Coleman, Leslie C.",Soligar;Rites and ceremonies -- Solega;Forests;Manners and customs--Solega;Sacred space
obj_37,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image contains a camping tent in front of a building.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/dbf300a5-3b82-4f2e-bae7-ef2cfbd5b560/full/3448,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/dbf300a5-3b82-4f2e-bae7-ef2cfbd5b560/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/dbf300a5-3b82-4f2e-bae7-ef2cfbd5b560/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Coffee plantations
obj_38,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image contains landscape.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/e075ac64-b97f-40a8-9353-f041975e38b3/full/2846,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/e075ac64-b97f-40a8-9353-f041975e38b3/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/e075ac64-b97f-40a8-9353-f041975e38b3/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats
obj_39,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a hut with thatched roof.,Basappana chapra photo - Solega community used to build these sacred huts built during the annual roti-habba festival. Made out of baane hullu (Cymbopogon Sp.) - a locally endangered grass and jamun (Syzygium cumini) leaves. This custom still continues as of 2025.,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/13fc4269-db97-4e3e-b21c-faf345a5f292/full/3493,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/13fc4269-db97-4e3e-b21c-faf345a5f292/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/13fc4269-db97-4e3e-b21c-faf345a5f292/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,Rites and ceremonies -- Solega,,,,Manners and customs--Solega,,Sacred space,,,,,"Coleman, Leslie C.",Soligar;Rites and ceremonies -- Solega;Manners and customs--Solega;Sacred space
obj_40,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,Middle aged,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a woman standing on approach path to a building.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/805db90c-29f7-420a-ba45-4a91d643d39a/full/3530,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/805db90c-29f7-420a-ba45-4a91d643d39a/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/805db90c-29f7-420a-ba45-4a91d643d39a/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,,,,,,,,,,,"Coleman, Leslie C.",Soligar
obj_41,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,Middle aged,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a woman standing on a road with an umbrella and book in hand.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/4f5a27ef-5bb4-41bf-b957-ff4133b53598/full/2170,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/4f5a27ef-5bb4-41bf-b957-ff4133b53598/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/4f5a27ef-5bb4-41bf-b957-ff4133b53598/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,,,,,,,,,,,"Coleman, Leslie C.",Soligar
obj_42,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows mud road with ornamental plants at the edge.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/1f45aa23-594c-4133-9324-df5fb2bd1596/full/2232,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/1f45aa23-594c-4133-9324-df5fb2bd1596/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/1f45aa23-594c-4133-9324-df5fb2bd1596/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Forests;Coffee plantations
obj_43,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a landscape with buildings.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/ef027829-f082-4fbb-866b-2bd50c24ae6e/full/2930,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/ef027829-f082-4fbb-866b-2bd50c24ae6e/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/ef027829-f082-4fbb-866b-2bd50c24ae6e/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,Landscape--Western Ghats,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Landscape--Western Ghats;Coffee plantations
